token,cntry,spp,sppcode,Q_group,Q_sub,Q_ss,neg,conf,min,mean,max
W0Ou43JZrjuzA7e,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,hu,sub3,Scope,0,70,1e-4,0.05,0.1
W0Ou43JZrjuzA7e,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,hu,sub3,Severity,0,70,0.1,0.2,0.3
9L1p08Binu8w6Wx,United States,Choeronycteris mexicana,CHOERONYCTERIS_MEXICANA,hu,sub3,Scope,0,50,1e-4,0.1,0.15
9L1p08Binu8w6Wx,United States,Choeronycteris mexicana,CHOERONYCTERIS_MEXICANA,hu,sub3,Severity,0,50,1e-4,0.05,0.1
AaE6Hh920wkI5BD,United States,Corynorhinus rafinesquii,CORYNORHINUS_RAFINESQUII,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
AaE6Hh920wkI5BD,United States,Corynorhinus rafinesquii,CORYNORHINUS_RAFINESQUII,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
AaE6Hh920wkI5BD,United States,Myotis sodalis,MYOTIS_SODALIS,hu,sub3,Scope,0,65,0.1,0.15,0.3
AaE6Hh920wkI5BD,United States,Myotis sodalis,MYOTIS_SODALIS,hu,sub3,Severity,0,65,0.1,0.25,0.35
QSFa4ka1wwLFos5,United States,Nycticeius humeralis,NYCTICEIUS_HUMERALIS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
QSFa4ka1wwLFos5,United States,Nycticeius humeralis,NYCTICEIUS_HUMERALIS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
ugWAVTQzIuVt3Gp,United States,Lasiurus semotus,LASIURUS_SEMOTUS,hu,sub3,Scope,0,60,0.1,0.15,0.2
ugWAVTQzIuVt3Gp,United States,Lasiurus semotus,LASIURUS_SEMOTUS,hu,sub3,Severity,0,65,1e-4,0.05,0.1
FjHXK9valXBaGTO,United States,Corynorhinus rafinesquii,CORYNORHINUS_RAFINESQUII,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
FjHXK9valXBaGTO,United States,Corynorhinus rafinesquii,CORYNORHINUS_RAFINESQUII,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
FjHXK9valXBaGTO,United States,Myotis austroriparius,MYOTIS_AUSTRORIPARIUS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
FjHXK9valXBaGTO,United States,Myotis austroriparius,MYOTIS_AUSTRORIPARIUS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
FjHXK9valXBaGTO,United States,Lasiurus seminolus,LASIURUS_SEMINOLUS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
FjHXK9valXBaGTO,United States,Lasiurus seminolus,LASIURUS_SEMINOLUS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
FjHXK9valXBaGTO,United States,Nycticeius humeralis,NYCTICEIUS_HUMERALIS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
FjHXK9valXBaGTO,United States,Nycticeius humeralis,NYCTICEIUS_HUMERALIS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
FjHXK9valXBaGTO,United States,Lasiurus intermedius,LASIURUS_INTERMEDIUS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
FjHXK9valXBaGTO,United States,Lasiurus intermedius,LASIURUS_INTERMEDIUS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
H4nNkEdFZtjiGBy,United States,Myotis grisescens,MYOTIS_GRISESCENS,hu,sub3,Scope,0,60,0.1,0.2,0.3
H4nNkEdFZtjiGBy,United States,Myotis grisescens,MYOTIS_GRISESCENS,hu,sub3,Severity,0,75,0.05,0.1,0.2
6Hx7csRYPs3noB7,United States,Lasiurus semotus,LASIURUS_SEMOTUS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
6Hx7csRYPs3noB7,United States,Lasiurus semotus,LASIURUS_SEMOTUS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
FjHXK9valXBaGTO,United States,Myotis grisescens,MYOTIS_GRISESCENS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
FjHXK9valXBaGTO,United States,Myotis grisescens,MYOTIS_GRISESCENS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
H4nNkEdFZtjiGBy,United States,Myotis leibii,MYOTIS_LEIBII,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
H4nNkEdFZtjiGBy,United States,Myotis leibii,MYOTIS_LEIBII,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
3NW54nFIXVtnrvm,United States,Myotis lucifugus,MYOTIS_LUCIFUGUS,hu,sub3,Scope,0,60,1e-4,0.15,0.3
3NW54nFIXVtnrvm,United States,Myotis lucifugus,MYOTIS_LUCIFUGUS,hu,sub3,Severity,0,60,1e-4,0.1,0.25
mRbMM4FVzP2VImv,United States,Myotis sodalis,MYOTIS_SODALIS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
mRbMM4FVzP2VImv,United States,Myotis sodalis,MYOTIS_SODALIS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
LwPUnryz0oiXXSv,United States,Eumops perotis,EUMOPS_PEROTIS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
LwPUnryz0oiXXSv,United States,Eumops perotis,EUMOPS_PEROTIS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
AaE6Hh920wkI5BD,United States,Lasiurus intermedius,LASIURUS_INTERMEDIUS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
AaE6Hh920wkI5BD,United States,Lasiurus intermedius,LASIURUS_INTERMEDIUS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
FH4Pa8gj75xDFdz,United States,Lasiurus ega,LASIURUS_EGA,hu,sub3,Scope,0,60,1e-4,0.1,0.2
FH4Pa8gj75xDFdz,United States,Lasiurus ega,LASIURUS_EGA,hu,sub3,Severity,0,60,1e-4,0.1,0.2
MdTSkVhvPRhnKtQ,United States,Myotis austroriparius,MYOTIS_AUSTRORIPARIUS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
MdTSkVhvPRhnKtQ,United States,Myotis austroriparius,MYOTIS_AUSTRORIPARIUS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
i19lifQwkyqZrrf,United States,Myotis grisescens,MYOTIS_GRISESCENS,hu,sub3,Scope,0,80,0.1,0.2,0.3
i19lifQwkyqZrrf,United States,Myotis grisescens,MYOTIS_GRISESCENS,hu,sub3,Severity,0,75,0.05,0.1,0.2
523Oz3puU6l33t9,United States,Eumops floridanus,EUMOPS_FLORIDANUS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
523Oz3puU6l33t9,United States,Eumops floridanus,EUMOPS_FLORIDANUS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
lRCSqahVE56pkLe,United States,Eumops floridanus,EUMOPS_FLORIDANUS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
lRCSqahVE56pkLe,United States,Eumops floridanus,EUMOPS_FLORIDANUS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
gWaXJU2xyCh9san,United States,Myotis volans,MYOTIS_VOLANS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
gWaXJU2xyCh9san,United States,Myotis volans,MYOTIS_VOLANS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
gWaXJU2xyCh9san,United States,Myotis evotis,MYOTIS_EVOTIS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
gWaXJU2xyCh9san,United States,Myotis evotis,MYOTIS_EVOTIS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
UymsPkA810Itr7i,United States,Eumops floridanus,EUMOPS_FLORIDANUS,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
UymsPkA810Itr7i,United States,Eumops floridanus,EUMOPS_FLORIDANUS,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
gWaXJU2xyCh9san,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,hu,sub3,Scope,1,99.99,1e-4,0.005,0.01
gWaXJU2xyCh9san,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,hu,sub3,Severity,1,99.99,1e-4,0.005,0.01
7U33oPs763ykNj1,United States,Myotis grisescens,MYOTIS_GRISESCENS,hu,sub3,Scope,0,60,1e-4,0.1,0.2
7U33oPs763ykNj1,United States,Myotis grisescens,MYOTIS_GRISESCENS,hu,sub3,Severity,0,75,1e-4,0.05,0.15
K7OXduJKBJ6E56y,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,hu,sub3,Scope,0,80,1e-4,0.05,0.1
K7OXduJKBJ6E56y,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,hu,sub3,Severity,0,70,0.1,0.15,0.3
rIJBDbdQlLMGc7J,United States,Nyctinomops macrotis,NYCTINOMOPS_MACROTIS,in,sub1,Scope,1,99.99,1e-4,0.005,0.01
rIJBDbdQlLMGc7J,United States,Nyctinomops macrotis,NYCTINOMOPS_MACROTIS,in,sub1,Severity,1,99.99,1e-4,0.005,0.01
QSFa4ka1wwLFos5,United States,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,in,sub1,Scope,0,95,0.85,0.9,0.9999
QSFa4ka1wwLFos5,United States,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,in,sub1,Severity,0,99.99,0.85,0.9,0.9999
eDakzN2Z5JyBxFV,United States,Myotis sodalis,MYOTIS_SODALIS,in,sub1,Scope,0,95,0.8,0.85,0.9
eDakzN2Z5JyBxFV,United States,Myotis sodalis,MYOTIS_SODALIS,in,sub1,Severity,0,95,0.9,0.95,0.9999
W0Ou43JZrjuzA7e,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,in,sub1,Scope,0,70,0.1,0.3,0.5
W0Ou43JZrjuzA7e,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,in,sub1,Severity,0,70,0.05,0.3,0.5
AaE6Hh920wkI5BD,United States,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,in,sub1,Scope,0,75,0.4,0.5,0.6
AaE6Hh920wkI5BD,United States,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,in,sub1,Severity,0,85,0.5,0.75,0.9
8CVCWbFnPpIKeeu,United States,Myotis leibii,MYOTIS_LEIBII,in,sub1,Scope,0,95,0.85,0.95,0.9999
8CVCWbFnPpIKeeu,United States,Myotis leibii,MYOTIS_LEIBII,in,sub1,Severity,0,70,0.05,0.15,0.3
zYJdowXhsVGOzG4,United States,Euderma maculatum,EUDERMA_MACULATUM,in,sub1,Scope,0,75,1e-4,0.05,0.1
zYJdowXhsVGOzG4,United States,Euderma maculatum,EUDERMA_MACULATUM,in,sub1,Severity,0,75,1e-4,0.05,0.1
W0Ou43JZrjuzA7e,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,in,sub1,Scope,0,70,0.05,0.3,0.6
W0Ou43JZrjuzA7e,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,in,sub1,Severity,0,70,0.1,0.3,0.6
zGOgnwJfMbMQy39,United States,Eumops floridanus,EUMOPS_FLORIDANUS,in,sub1,Scope,1,99.99,1e-4,0.005,0.01
zGOgnwJfMbMQy39,United States,Eumops floridanus,EUMOPS_FLORIDANUS,in,sub1,Severity,1,99.99,1e-4,0.005,0.01
uWYRNyMuXsIBygU,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,in,sub1,Scope,0,80,0.05,0.25,0.35
uWYRNyMuXsIBygU,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,in,sub1,Severity,0,80,0.05,0.4,0.8
bNwIhA2JoU9B8V0,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,in,sub1,Scope,0,60,0.05,0.15,0.25
bNwIhA2JoU9B8V0,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,in,sub1,Severity,0,65,0.05,0.1,0.15
bNwIhA2JoU9B8V0,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,in,sub1,Scope,0,70,0.25,0.45,0.65
bNwIhA2JoU9B8V0,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,in,sub1,Severity,0,65,0.05,0.1,0.15
bNwIhA2JoU9B8V0,United States,Myotis volans,MYOTIS_VOLANS,in,sub1,Scope,0,65,0.1,0.2,0.3
bNwIhA2JoU9B8V0,United States,Myotis volans,MYOTIS_VOLANS,in,sub1,Severity,0,70,0.3,0.5,0.7
uWYRNyMuXsIBygU,United States,Myotis thysanodes,MYOTIS_THYSANODES,in,sub1,Scope,0,90,0.05,0.5,0.75
uWYRNyMuXsIBygU,United States,Myotis thysanodes,MYOTIS_THYSANODES,in,sub1,Severity,0,90,0.1,0.45,0.8
WQyLHmHZXLd7qQq,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,in,sub1,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,in,sub1,Severity,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Choeronycteris mexicana,CHOERONYCTERIS_MEXICANA,in,sub1,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Choeronycteris mexicana,CHOERONYCTERIS_MEXICANA,in,sub1,Severity,0,75,1e-4,0.05,0.15
WQyLHmHZXLd7qQq,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,in,sub1,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,in,sub1,Severity,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,in,sub1,Scope,0,65,1e-4,0.15,0.3
WQyLHmHZXLd7qQq,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,in,sub1,Severity,0,65,0.1,0.2,0.3
WQyLHmHZXLd7qQq,United States,Euderma maculatum,EUDERMA_MACULATUM,in,sub1,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Euderma maculatum,EUDERMA_MACULATUM,in,sub1,Severity,0,75,1e-4,0.05,0.1
mRbMM4FVzP2VImv,United States,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,in,sub1,Scope,0,90,0.8,0.9,0.9999
mRbMM4FVzP2VImv,United States,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,in,sub1,Severity,0,90,0.85,0.9,0.9999
mRbMM4FVzP2VImv,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,in,sub1,Scope,0,65,0.4,0.55,0.7
mRbMM4FVzP2VImv,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,in,sub1,Severity,0,85,1e-4,0.1,0.2
bNwIhA2JoU9B8V0,United States,Myotis evotis,MYOTIS_EVOTIS,in,sub1,Scope,0,70,0.1,0.2,0.3
bNwIhA2JoU9B8V0,United States,Myotis evotis,MYOTIS_EVOTIS,in,sub1,Severity,0,70,0.05,0.1,0.15
bNwIhA2JoU9B8V0,United States,Myotis thysanodes,MYOTIS_THYSANODES,in,sub1,Scope,0,70,0.35,0.5,0.65
bNwIhA2JoU9B8V0,United States,Myotis thysanodes,MYOTIS_THYSANODES,in,sub1,Severity,0,65,0.1,0.2,0.3
uWYRNyMuXsIBygU,United States,Myotis volans,MYOTIS_VOLANS,in,sub1,Scope,0,70,0.1,0.2,0.3
uWYRNyMuXsIBygU,United States,Myotis volans,MYOTIS_VOLANS,in,sub1,Severity,0,70,0.1,0.25,0.4
uWYRNyMuXsIBygU,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,in,sub1,Scope,0,70,1e-4,0.2,0.5
uWYRNyMuXsIBygU,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,in,sub1,Severity,0,80,1e-4,0.35,0.4
WQyLHmHZXLd7qQq,United States,Eumops perotis,EUMOPS_PEROTIS,in,sub1,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Eumops perotis,EUMOPS_PEROTIS,in,sub1,Severity,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Eumops underwoodi,EUMOPS_UNDERWOODI,in,sub1,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Eumops underwoodi,EUMOPS_UNDERWOODI,in,sub1,Severity,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,in,sub1,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,in,sub1,Severity,0,75,0.05,0.1,0.15
WQyLHmHZXLd7qQq,United States,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,in,sub1,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,in,sub1,Severity,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Lasiurus blossevillii,LASIURUS_BLOSSEVILLII,in,sub1,Scope,0,75,1e-4,0.1,0.2
WQyLHmHZXLd7qQq,United States,Lasiurus blossevillii,LASIURUS_BLOSSEVILLII,in,sub1,Severity,0,75,0.05,0.15,0.25
TwGZY1RRjbNX16F,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,in,sub1,Scope,0,90,0.85,0.9,0.95
TwGZY1RRjbNX16F,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,in,sub1,Severity,0,60,0.1,0.15,0.2
9arDsxSVXC0783b,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,in,sub1,Scope,0,80,0.2,0.25,0.4
9arDsxSVXC0783b,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,in,sub1,Severity,0,85,0.05,0.15,0.3
WQyLHmHZXLd7qQq,United States,Lasiurus cinereus,LASIURUS_CINEREUS,in,sub1,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Lasiurus cinereus,LASIURUS_CINEREUS,in,sub1,Severity,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Lasiurus xanthinus,LASIURUS_XANTHINUS,in,sub1,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Lasiurus xanthinus,LASIURUS_XANTHINUS,in,sub1,Severity,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,in,sub1,Scope,0,75,0.1,0.2,0.3
WQyLHmHZXLd7qQq,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,in,sub1,Severity,0,75,0.05,0.1,0.2
WQyLHmHZXLd7qQq,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,in,sub1,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,in,sub1,Severity,0,75,1e-4,0.05,0.1
9L1p08Binu8w6Wx,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,in,sub1,Scope,0,75,0.05,0.25,0.5
9L1p08Binu8w6Wx,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,in,sub1,Severity,0,75,0.05,0.25,0.5
9arDsxSVXC0783b,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,in,sub1,Scope,0,75,0.1,0.15,0.3
9arDsxSVXC0783b,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,in,sub1,Severity,0,75,0.15,0.2,0.25
6vuvxAILv0uQo4C,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,in,sub1,Scope,1,99.99,1e-4,0.005,0.01
6vuvxAILv0uQo4C,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,in,sub1,Severity,1,99.99,1e-4,0.005,0.01
ddvTUD1Qrksp0uJ,United States,Myotis velifer,MYOTIS_VELIFER,in,sub1,Scope,0,99.99,0.5,0.75,0.9999
ddvTUD1Qrksp0uJ,United States,Myotis velifer,MYOTIS_VELIFER,in,sub1,Severity,0,65,0.25,0.4,0.6
uWYRNyMuXsIBygU,United States,Myotis evotis,MYOTIS_EVOTIS,in,sub1,Scope,0,85,0.1,0.25,0.3
uWYRNyMuXsIBygU,United States,Myotis evotis,MYOTIS_EVOTIS,in,sub1,Severity,0,80,0.1,0.5,0.7
ddvTUD1Qrksp0uJ,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,in,sub1,Scope,1,99.99,1e-4,0.005,0.01
ddvTUD1Qrksp0uJ,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,in,sub1,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,in,sub1,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,in,sub1,Severity,1,99.99,1e-4,0.005,0.01
9L1p08Binu8w6Wx,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,in,sub1,Scope,0,65,0.1,0.15,0.25
9L1p08Binu8w6Wx,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,in,sub1,Severity,0,50,1e-4,0.05,0.1
TwGZY1RRjbNX16F,United States,Nyctinomops femorosaccus,NYCTINOMOPS_FEMOROSACCUS,in,sub1,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Nyctinomops femorosaccus,NYCTINOMOPS_FEMOROSACCUS,in,sub1,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Myotis thysanodes,MYOTIS_THYSANODES,in,sub1,Scope,0,70,0.1,0.5,0.8
TwGZY1RRjbNX16F,United States,Myotis thysanodes,MYOTIS_THYSANODES,in,sub1,Severity,0,65,0.05,0.15,0.3
TwGZY1RRjbNX16F,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,in,sub1,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,in,sub1,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Parastrellus hesperus,PARASTRELLUS_HESPERUS,in,sub1,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Parastrellus hesperus,PARASTRELLUS_HESPERUS,in,sub1,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis auriculus,MYOTIS_AURICULUS,in,sub1,Scope,0,75,0.1,0.2,0.3
WQyLHmHZXLd7qQq,United States,Myotis auriculus,MYOTIS_AURICULUS,in,sub1,Severity,0,75,0.1,0.2,0.3
TwGZY1RRjbNX16F,United States,Mormoops megalophylla,MORMOOPS_MEGALOPHYLLA,in,sub1,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Mormoops megalophylla,MORMOOPS_MEGALOPHYLLA,in,sub1,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Eumops perotis,EUMOPS_PEROTIS,in,sub1,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Eumops perotis,EUMOPS_PEROTIS,in,sub1,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis californicus,MYOTIS_CALIFORNICUS,in,sub1,Scope,0,75,0.1,0.2,0.3
WQyLHmHZXLd7qQq,United States,Myotis californicus,MYOTIS_CALIFORNICUS,in,sub1,Severity,0,75,0.05,0.15,0.25
TwGZY1RRjbNX16F,United States,Lasiurus ega,LASIURUS_EGA,in,sub1,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Lasiurus ega,LASIURUS_EGA,in,sub1,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,in,sub1,Scope,0,75,0.2,0.3,0.4
WQyLHmHZXLd7qQq,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,in,sub1,Severity,0,75,0.15,0.25,0.35
WQyLHmHZXLd7qQq,United States,Myotis evotis,MYOTIS_EVOTIS,in,sub1,Scope,0,75,0.05,0.15,0.25
WQyLHmHZXLd7qQq,United States,Myotis evotis,MYOTIS_EVOTIS,in,sub1,Severity,0,75,0.05,0.15,0.25
TwGZY1RRjbNX16F,United States,Lasiurus xanthinus,LASIURUS_XANTHINUS,in,sub1,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Lasiurus xanthinus,LASIURUS_XANTHINUS,in,sub1,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Lasiurus intermedius,LASIURUS_INTERMEDIUS,in,sub1,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Lasiurus intermedius,LASIURUS_INTERMEDIUS,in,sub1,Severity,1,99.99,1e-4,0.005,0.01
uWYRNyMuXsIBygU,United States,Tadarida brasiliensis,TADARIDA_BRASILIENSIS,in,sub1,Scope,0,80,0.05,0.45,0.7
uWYRNyMuXsIBygU,United States,Tadarida brasiliensis,TADARIDA_BRASILIENSIS,in,sub1,Severity,0,80,0.1,0.3,0.4
9arDsxSVXC0783b,United States,Choeronycteris mexicana,CHOERONYCTERIS_MEXICANA,in,sub1,Scope,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Choeronycteris mexicana,CHOERONYCTERIS_MEXICANA,in,sub1,Severity,1,99.99,1e-4,0.005,0.01
uWYRNyMuXsIBygU,United States,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,in,sub1,Scope,1,99.99,1e-4,0.005,0.01
uWYRNyMuXsIBygU,United States,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,in,sub1,Severity,1,99.99,1e-4,0.005,0.01
zYJdowXhsVGOzG4,United States,Myotis occultus,MYOTIS_OCCULTUS,in,sub1,Scope,0,85,0.5,0.9,0.9999
zYJdowXhsVGOzG4,United States,Myotis occultus,MYOTIS_OCCULTUS,in,sub1,Severity,0,75,0.6,0.7,0.8
9L1p08Binu8w6Wx,United States,Lasiurus xanthinus,LASIURUS_XANTHINUS,in,sub1,Scope,0,65,0.05,0.15,0.25
9L1p08Binu8w6Wx,United States,Lasiurus xanthinus,LASIURUS_XANTHINUS,in,sub1,Severity,0,50,1e-4,0.1,0.2
bNwIhA2JoU9B8V0,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,in,sub1,Scope,0,70,0.25,0.35,0.45
bNwIhA2JoU9B8V0,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,in,sub1,Severity,0,70,0.15,0.25,0.35
bNwIhA2JoU9B8V0,United States,Nyctinomops macrotis,NYCTINOMOPS_MACROTIS,in,sub1,Scope,0,65,0.05,0.15,0.25
bNwIhA2JoU9B8V0,United States,Nyctinomops macrotis,NYCTINOMOPS_MACROTIS,in,sub1,Severity,0,60,1e-4,0.05,0.1
9arDsxSVXC0783b,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,in,sub1,Scope,0,75,0.05,0.15,0.25
9arDsxSVXC0783b,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,in,sub1,Severity,0,75,0.05,0.15,0.25
WQyLHmHZXLd7qQq,United States,Myotis occultus,MYOTIS_OCCULTUS,in,sub1,Scope,0,75,0.1,0.2,0.3
